,player_name,birth_date,Club Team,nationality,position,minutes_played,shots_per90,shots_on_target_per90,goals_per90,xgoals_per90,xplace_per90,key_passes_per90,primary_assists_per90,xassists_per90,xgoals_plus_xassists_per90,points_added_per90,xpoints_added_per90,attempted_passes_per90,passes_completed_over_expected_per90,Dribbling_goals_added_raw_per90,Dribbling_goals_added_above_avg_per90,Dribbling_count_actions_per90,Fouling_goals_added_raw_per90,Fouling_goals_added_above_avg_per90,Fouling_count_actions_per90,Interrupting_goals_added_raw_per90,Interrupting_goals_added_above_avg_per90,Interrupting_count_actions_per90,Passing_goals_added_raw_per90,Passing_goals_added_above_avg_per90,Passing_count_actions_per90,Receiving_goals_added_raw_per90,Receiving_goals_added_above_avg_per90,Receiving_count_actions_per90,Shooting_goals_added_raw_per90,Shooting_goals_added_above_avg_per90,Shooting_count_actions_per90,passes_completed_over_expected_p100passes,goalsAdded_raw_per90,goalsAdded_above_avg_per90
Dejan Joveljic,Dejan Joveljic,1999-08-07,LA Galaxy,Serbia,ST,1830,2.4098360655737703,1.1311475409836065,0.29508196721311475,0.4270672131147541,0.01459672131147541,1.180327868852459,0.14754098360655737,0.14927213114754098,0.576339344262295,0.1161688524590164,0.20694590163934426,20.901639344262296,-0.6785213114754098,-0.04001311475409836,-0.028824590163934433,9.344262295081966,0.002867213114754099,-0.00839016393442623,1.9180327868852458,0.03321639344262295,-0.000821311475409836,2.8524590163934427,-0.0499672131147541,-0.025932786885245904,20.901639344262296,0.2467622950819672,0.07936229508196721,21.34426229508197,0.07833934426229508,0.016839344262295084,2.4098360655737703,-3.2463,0.2712049180327869,0.03223278688524589
Emiliano Rigoni,Emiliano Rigoni,1993-02-04,Austin FC,Argentina,W,2410,1.7551867219917012,0.8215767634854771,0.18672199170124482,0.1884323651452282,0.04843941908713693,1.6058091286307055,0.11203319502074689,0.1694688796680498,0.357901244813278,0.05336887966804979,0.09940705394190873,28.08298755186722,-0.9792149377593361,-0.006079668049792531,-0.01890746887966805,13.630705394190871,-0.001333195020746888,-0.010560995850622406,1.3070539419087137,0.03902489626556017,-0.002490871369294606,5.863070539419087,-0.02046099585062241,-0.017578008298755186,28.08298755186722,0.09672572614107884,-0.009907468879668051,23.601659751037346,0.046363070539419085,-0.002479668049792531,1.7551867219917012,-3.4869,0.15423983402489627,-0.061924481327800825
Sebastian Kowalczyk,Sebastian Kowalczyk,1998-08-22,Houston Dynamo FC,Poland,AM,401,0.4488778054862843,0.22443890274314215,0,0.07047381546134664,-0.048344139650872815,0.8977556109725686,0.22443890274314215,0.06459351620947631,0.13506733167082294,0,0.03707730673316709,35.910224438902745,1.8388503740648376,-0.06989027431421446,-0.08066334164588528,15.037406483790523,-0.044730673316708235,-0.05294513715710723,4.2643391521197005,0.037817955112219456,-0.006306733167082294,4.713216957605985,-0.006418952618453865,-0.018403990024937655,35.910224438902745,0.07128179551122195,-0.02453117206982544,34.114713216957604,0.014655860349127182,-0.030613466334164587,0.4488778054862843,5.1207,0.00271571072319202,-0.21346384039900249
Guzmán Corujo,Guzmán Corujo,1996-08-02,Charlotte FC,Uruguay,CB,389,0.6940874035989717,0,0,0.011521850899742931,-0.011521850899742931,0,0,0,0.011521850899742931,0,0.010272493573264782,37.24935732647815,0.04604113110539846,-0.005575835475578406,-0.007264781491002572,4.627249357326479,-0.006061696658097687,0.0032853470437017997,1.6195372750642674,0.06943187660668382,-0.00048586118251928026,13.881748071979434,0.03239074550128535,-0.016820051413881747,37.24935732647815,0.0029614395886889463,-0.016866323907455016,26.375321336760926,0.012910025706940874,0.0028226221079691517,0.6940874035989717,0.1236,0.1060565552699229,-0.03532904884318767
Zan Kolmanic,Zan Kolmanic,2000-03-03,Austin FC,Slovenia,FB,464,0.5818965517241379,0,0,0.05103232758620689,-0.05103232758620689,0.5818965517241379,0,0.01904741379310345,0.07009913793103449,0,0.04317672413793104,59.935344827586206,-0.11783405172413794,0.05064439655172413,0.04441810344827586,16.68103448275862,0.0005237068965517242,0.005566810344827587,1.3577586206896552,0.06364008620689655,0.00469396551724138,12.607758620689655,0.011579741379310345,-0.026961206896551727,59.935344827586206,0.006226293103448277,-0.014237068965517243,43.83620689655172,0.01809698275862069,0.007293103448275863,0.5818965517241379,-0.1966,0.1507112068965517,0.020773706896551725
Cristhian Paredes,Cristhian Paredes,1998-05-18,Portland Timbers FC,Paraguay,DM,2100,1.0714285714285714,0.2571428571428571,0.08571428571428572,0.12293142857142858,-0.031015714285714282,1.0285714285714285,0.04285714285714286,0.10587428571428573,0.2288057142857143,0.06366000000000001,0.07411285714285715,28.67142857142857,-0.18615857142857142,-0.007397142857142857,-0.016890000000000002,8.357142857142858,-0.005674285714285715,-0.004272857142857143,2.7857142857142856,0.08272714285714286,0.018574285714285713,11.314285714285715,0.03375857142857143,0.00026142857142857147,28.67142857142857,0.05745,0.02088,22.5,0.025714285714285717,0.00393,1.0714285714285714,-0.6493,0.18657857142857145,0.022482857142857138
Memo Rodríguez,Memo Rodríguez,1995-12-27,,USA,W,1013,1.9545903257650543,0.7996051332675223,0.08884501480750247,0.10831984205330701,0.013797630799605134,1.0661401776900297,0.08884501480750247,0.07611352418558737,0.18443336623889436,0.11863474827245807,0.06790424481737414,31.628825271470877,-0.07883218163869696,0.003971372161895361,-0.010137216189536032,12.882527147087858,0.003153998025666338,-0.004335636722606121,2.043435340572557,0.038629812438302075,-0.0068321816386969405,6.752221125370188,-0.011603158933859822,-0.01587660414610069,31.628825271470877,0.06315103652517276,-0.02797729516288253,28.34155972359329,0.03903849950641659,-0.0047176702862783805,1.9545903257650543,-0.2492,0.1363415597235933,-0.0698766041461007
John Nelson,John Nelson,1998-07-11,St. Louis City SC,USA,FB,1397,0.3221188260558339,0.12884753042233357,0,0.025453829634931997,-0.02259985683607731,0.6442376521116678,0,0.04050322118826056,0.06595705082319256,0,0.02017752326413744,41.87544738725841,-0.4146055833929849,0.007962777380100216,0.0005347172512526843,7.988546886184682,0.017780959198282036,0.021137437365783822,0.7730851825340014,0.027019327129563352,-0.02886184681460272,13.400143163922692,0.04193342877594846,0.005823908375089478,41.87544738725841,0.011705798138869006,-0.012904080171796707,22.741589119541874,0.009985683607730852,-0.0030408017179670726,0.3221188260558339,-0.9901000000000001,0.1163879742304939,-0.017310665712240512
Luciano Acosta,Luciano Acosta,1994-05-01,FC Cincinnati,Argentina,AM,3313,2.336251131904618,1.1409598551162088,0.516148505885904,0.39194415937217025,0.07546091156051916,2.7980682161183217,0.32598853003320255,0.2962936915182614,0.6882405674615153,0.3194606097192877,0.28590280712345306,45.04074856625415,-0.5315650467853908,0.025891638997887115,0.01661183217627528,22.846362813160276,0.030450045276184726,0.02147721098702083,3.585873830365228,0.046021430727437376,0.002588892242680351,6.356776335647449,0.11719830968910352,0.09072804105040748,45.04074856625415,0.07916088137639601,-0.011917597343797165,42.07968608511923,0.04809960760639903,0.003072441895562934,2.336251131904618,-1.1802,0.3468219136734078,0.12256082100814972
Dany Rosero Valencia,Dany Rosero Valencia,1993-10-06,Sporting Kansas City,Colombia,CB,2891,0.716015219647181,0.24904877205119336,0.06226219301279834,0.04779245935662401,0.036977516430300936,0.03113109650639917,0,0.0010242130750605326,0.048816672431684534,0.03918782428225527,0.0327250086475268,47.848495330335524,0.6586094776893808,-0.0180933932895192,-0.019786924939467314,10.52231061916292,-0.0023535108958837774,0.006982704946385334,1.5565548253199586,0.04056070563818748,-0.029362850224835698,14.320304392943617,0.02307436873054307,-0.026134555517122106,47.848495330335524,0.02891767554479419,0.009090280179868557,38.75821515046697,0.016648910411622277,0.006556208924247665,0.716015219647181,1.3764,0.08875475613974404,-0.05265513663092356
Andrew Farrell,Andrew Farrell,1992-04-02,New England Revolution,USA,CB,2321,0.11632916846186989,0.03877638948728996,0,0.004885825075398535,0.0021210685049547614,0.23265833692373977,0,0.009787160706591986,0.014672985781990524,0,0.0003179663937957777,43.62343817320121,0.9612201637225333,-0.006014218009478674,-0.009259801809564844,9.84920292977165,-0.01993106419646704,-0.012195174493752693,1.085738905644119,0.1476255924170616,0.08119775958638517,12.834984920292976,0.06053382162860837,0.015200344679017666,43.62343817320121,0.0025941404566996984,-0.018224903059026284,32.4558380008617,0.0010973718224903059,-0.009748384317104697,0.11632916846186989,2.2034,0.18590564411891428,0.04696984058595432
Diego Fagundez,Diego Fagundez,1995-02-14,,Uruguay,W,1754,1.2314709236031927,0.5131128848346637,0.15393386545039908,0.10764595210946408,-0.008307297605473205,1.5906499429874572,0.10262257696693272,0.1292787913340935,0.23692474344355757,0.05476966932725199,0.055559863169897375,34.42987457240593,0.26040992018244014,-0.011314139110604332,-0.02657411630558723,13.751425313568985,0.009169327251995438,0.001000570125427594,1.5906499429874572,0.0300478905359179,-0.014084948688711518,6.465222348916762,-0.008153363740022805,-0.010626567844925883,34.42987457240593,0.07320581527936147,-0.021001710376282783,27.605473204104904,0.03243386545039909,-0.012848346636259979,1.2314709236031927,0.7563000000000001,0.12538939566704677,-0.0841351197263398
Nathan Byrne,Nathan Byrne,1992-06-05,Charlotte FC,England,FB,3016,0.20888594164456234,0.14920424403183025,0,0.03368136604774536,0.0038076923076923084,0.26856763925729443,0.029840848806366047,0.016388594164456236,0.0500699602122016,0,0.007734748010610079,51.11737400530504,0.2648047082228117,-0.00593236074270557,-0.012557029177718834,9.459549071618037,-0.012213859416445625,-0.007534814323607427,2.2082228116710874,0.03838726790450928,-0.019611405835543768,10.563660477453581,0.04599668435013263,0.008397214854111407,51.11737400530504,0.007851127320954906,-0.01266445623342175,34.13793103448276,0.00599502652519894,-0.0048819628647214855,0.20888594164456234,0.518,0.08008388594164456,-0.04885245358090186
Matthew Hoppe,Matthew Hoppe,2001-03-13,San Jose Earthquakes,USA,W,528,1.7045454545454546,0.5113636363636364,0.3409090909090909,0.29151136363636365,-0.09467045454545454,0.5113636363636364,0,0.10223863636363636,0.39375,0.34544318181818184,0.3118125,24.886363636363637,-0.9167215909090909,-0.1004659090909091,-0.11618181818181818,14.829545454545455,-0.008045454545454547,-0.01713068181818182,1.5340909090909092,0.043772727272727276,0.0010397727272727273,7.159090909090909,-0.04752272727272727,-0.056403409090909094,24.886363636363637,0.14979545454545454,0.05609659090909091,24.886363636363637,0.041607954545454545,-0.0046875,1.7045454545454546,-3.6836,0.07914204545454542,-0.13726704545454546
Rodrigo Schlegel,Rodrigo Schlegel,1997-04-03,Orlando City SC,Argentina,CB,2509,0.2869669190912714,0.10761259465922679,0,0.010047429254683143,0.009430450378636908,0.1434834595456357,0,0.009132722200079713,0.019180151454762855,0,0.004401355121562376,38.81227580709446,-0.15777441211638102,0.012662415304902351,0.010255480271024311,8.537265842965326,-0.014172578716620166,-0.005635312873654843,1.8652849740932642,0.08930051813471503,0.020758469509764847,12.518931845356716,0.03627620565962535,-0.010843762455161419,38.81227580709446,0.010061777600637705,-0.012393383818254286,28.876046233559187,0.006621761658031088,-0.0047493025109605425,0.2869669190912714,-0.40650000000000003,0.14075009964129134,-0.0026078118772419326
Josef Martínez,Josef Martínez,1993-05-19,Inter Miami CF,Venezuela,ST,1934,2.047569803516029,0.8841778697001034,0.32574974146845914,0.36054912099276115,0.06401913133402276,0.5118924508790073,0.04653567735263702,0.054204756980351605,0.414758531540848,0.22832730093071357,0.21765201654601862,18.241985522233712,-0.014612202688728025,-0.045781799379524306,-0.03123474663908997,6.235780765253361,0.001610134436401241,-0.010768355739400206,1.8148914167528438,0.01227611168562565,-0.018902792140641157,2.047569803516029,-0.03250982419855222,-0.0025408479834539816,18.241985522233712,0.13138883143743538,-0.05053309203722855,18.195449844881075,0.05249689762150983,-0.01298345398138573,2.047569803516029,-0.0801,0.11948035160289557,-0.1269632885211996
Rafael Czichos,Rafael Czichos,1990-05-14,Chicago Fire FC,Germany,CB,2819,0.5108194395175594,0.2554097197587797,0.06385242993969492,0.11574210713018802,-0.004967719049308266,0.03192621496984746,0,0.0004373891450869103,0.11617949627527493,0.04011848173111032,0.06522525718339837,40.131252217098265,0.7706669031571478,0.006816246896062435,0.005124157502660518,9.801347995743171,-0.013980489535296205,-0.004645264278112807,1.5324583185526783,0.0765622561191912,0.006640652713728273,13.568641362185172,0.04068038311457964,-0.008527492018446258,40.131252217098265,0.02751081943951756,0.0076846399432422855,29.627527492018448,0.016349414686058886,0.006257538134090103,0.5108194395175594,1.9203999999999999,0.15393863072011352,0.012534231997162115
Sergii Kryvstov,Sergii Kryvstov,1991-03-15,Inter Miami CF,Ukraine,CB,2352,0.1913265306122449,0.03826530612244898,0.03826530612244898,0.028809948979591837,0.002349489795918368,0.07653061224489796,0,0.00357015306122449,0.03238010204081633,0.024646683673469387,0.018964285714285718,51.390306122448976,0.24523086734693877,0.014498724489795918,0.012803571428571428,16.339285714285715,-0.0027206632653061225,0.006616071428571429,1.1862244897959184,0.034522959183673464,-0.03539540816326531,10.790816326530612,0.061534438775510195,0.012325255102040817,51.390306122448976,0.004875000000000001,-0.014954081632653063,43.16326530612245,0.004798469387755103,-0.005295918367346939,0.1913265306122449,0.4772,0.11750892857142857,-0.023900510204081633
Asier Illarramendi,Asier Illarramendi,1990-03-08,FC Dallas,Spain,DM,1081,0.3330249768732655,0,0,0.009716003700277523,-0.009716003700277523,0,0,0,0.009716003700277523,0,0.002597594819611471,60.693802035152636,1.2264560592044402,0.01627659574468085,0.0064773358001850145,14.902867715078632,0.0014070305272895467,0.003338575393154487,1.9148936170212767,0.14152728954671598,0.07625439407955596,15.319148936170214,0.04592414431082331,0.010631822386679,60.693802035152636,0.009940795559666975,-0.02449398704902868,47.20629047178539,0.0030388529139685483,-0.017716928769657726,0.3330249768732655,2.0207,0.21811470860314522,0.05449121184088807
Rodrigues,Rodrigues,1997-10-10,San Jose Earthquakes,Brazil,CB,3445,0.6531204644412192,0.13062409288824384,0.026124818577648767,0.059917271407837445,-0.02901944847605225,0.1567489114658926,0,0.006933526850507983,0.06684818577648767,0.01044731494920174,0.036433671988388976,46.737300435413644,0.4553582002902758,0.017059506531204645,0.015364005805515241,17.34687953555878,-0.013689404934687954,-0.004352394775036284,1.3062409288824384,0.09970014513788099,0.029779680696661828,16.90275761973875,0.052458635703918725,0.0032499274310595068,46.737300435413644,0.03154833091436865,0.011719593613933238,36.39187227866473,0.011382583454281567,0.0012905660377358489,0.6531204644412192,0.9743,0.19845979680696663,0.05705137880986938
Brooks Lennon,Brooks Lennon,1997-09-22,Atlanta United FC,USA,FB,3537,0.5089058524173028,0.2035623409669211,0.10178117048346055,0.05116030534351145,-0.004931297709923664,1.5776081424936388,0.3053435114503817,0.1733791348600509,0.2245368956743003,0.017409669211195928,0.02655725190839695,52.56997455470738,1.358358778625954,0.009338422391857507,0.0019134860050890588,13.078880407124682,0.0036030534351145036,0.0073307888040712475,1.2213740458015268,0.0876972010178117,0.03118320610687023,9.465648854961833,0.0030229007633587788,-0.032203562340966926,52.56997455470738,0.042661577608142494,0.01946055979643766,38.37150127226463,0.012259541984732825,-0.00003307888040712469,0.5089058524173028,2.5839,0.1585826972010178,0.027651399491094148
Jhojan Valencia,Jhojan Valencia,1996-07-27,Austin FC,Colombia,CM,1589,0.6230333543108874,0,0,0.014737570799244808,-0.014737570799244808,0.3964757709251101,0.056639395846444306,0.025153555695405918,0.03989112649465072,0,0.009651353052234109,41.96979232221523,0.3359962240402769,-0.004519823788546256,-0.013327249842668344,9.458779106356198,-0.012058527375707994,-0.01008747640025173,2.3788546255506606,0.07252108244178729,0.007198867212083072,12.007551919446193,0.011962240402769036,-0.0232901195720579,41.96979232221523,0.012256765261170546,-0.02065638766519824,32.00125865324103,0.007765261170547514,-0.012534298300818125,0.6230333543108874,0.8006000000000001,0.08792699811202014,-0.07269666456891126
Nacho Gil,Nacho Gil,1995-09-09,New England Revolution,Spain,W,581,0.6196213425129088,0.1549053356282272,0,0.04101893287435457,0.024010327022375214,1.2392426850258176,0.3098106712564544,0.10643545611015491,0.14745438898450947,0,0.024397590361445783,32.99483648881239,0.5195989672977624,0.033955249569707406,0.02066437177280551,16.884681583476763,-0.013740103270223753,-0.017349397590361446,3.7177280550774525,0.04817555938037865,-0.0016265060240963857,6.351118760757315,-0.013166953528399312,-0.029075731497418246,32.99483648881239,0.04239759036144578,-0.0234526678141136,32.06540447504303,0.008132530120481929,-0.024614457831325303,0.6196213425129088,1.5748,0.1057538726333907,-0.07545438898450947
Connor Ronan,Connor Ronan,1998-03-06,Colorado Rapids,Republic of Ireland,CM,3101,0.7836181876813931,0.20316027088036118,0.029022895840051598,0.0689584005159626,-0.013376652692679781,1.8574653337633023,0.23218316672041278,0.1702802321831667,0.23923573040954532,0.019381489841986458,0.06414350209609804,57.98774588842309,1.340497903901967,0.006097710415994841,-0.00280651402773299,15.81747823282812,-0.0004846823605288616,0.0011464043856820381,0.8997097710415994,0.048044501773621406,-0.016615607868429538,8.387616897774912,0.07437407287971622,0.03919251854240568,57.98774588842309,0.012854240567558853,-0.021653982586262496,44.84037407287972,0.013019671073847147,-0.008021928410190263,0.7836181876813931,2.3117,0.1539055143502096,-0.008759109964527568
